[2025-04-28 19:19:30] pid974627 Launching 420 tasks with 32 worker processes…
[2025-04-28 19:41:31] pid974627 ➀ 262/420 finished (inc α=0.5, n=46)
[2025-04-28 19:41:33] pid974627 ➀ 263/420 finished (inc α=0.5, n=45)
[2025-04-28 19:41:42] pid974627 ➀ 264/420 finished (inc α=0.1, n=55)
[2025-04-28 19:41:56] pid974627 ➀ 265/420 finished (dec α=1.0, n=47)
[2025-04-28 19:42:00] pid974627 ➀ 266/420 finished (inc α=0.1, n=56)
[2025-04-28 19:42:04] pid974627 ➀ 267/420 finished (inc α=0.5, n=47)
[2025-04-28 19:42:42] pid974627 ➀ 268/420 finished (inc α=0.5, n=48)
[2025-04-28 19:43:08] pid974627 ➀ 269/420 finished (inc α=0.5, n=49)
[2025-04-28 19:43:08] pid974627 ➀ 270/420 finished (inc α=1.0, n=1)
[2025-04-28 19:43:08] pid974627 ➀ 271/420 finished (inc α=1.0, n=2)
[2025-04-28 19:43:08] pid974627 ➀ 272/420 finished (inc α=1.0, n=3)
[2025-04-28 19:43:08] pid974627 ➀ 273/420 finished (inc α=1.0, n=4)
[2025-04-28 19:43:08] pid974627 ➀ 274/420 finished (inc α=1.0, n=5)
[2025-04-28 19:43:08] pid974627 ➀ 275/420 finished (inc α=1.0, n=6)
[2025-04-28 19:43:08] pid974627 ➀ 276/420 finished (inc α=1.0, n=7)
[2025-04-28 19:43:08] pid974627 ➀ 277/420 finished (inc α=1.0, n=8)
[2025-04-28 19:43:08] pid974627 ➀ 278/420 finished (inc α=1.0, n=9)
[2025-04-28 19:43:09] pid974627 ➀ 279/420 finished (inc α=1.0, n=10)
[2025-04-28 19:43:09] pid974627 ➀ 280/420 finished (inc α=1.0, n=11)
[2025-04-28 19:43:09] pid974627 ➀ 281/420 finished (inc α=1.0, n=12)
[2025-04-28 19:43:10] pid974627 ➀ 282/420 finished (inc α=1.0, n=13)
